100;9931;9931;9931;9931
200;16531;16531;16531;16531
300;23131;23131;23131;23131
400;29731;29731;29731;29731
500;36331;36331;36331;36331
600;42931;42931;42931;42931
700;49531;49531;49531;49531
800;56131;56131;56131;56131
900;62731;62731;62731;62731
1000;69331;69331;69331;69331
1100;75931;75931;75931;75931
1200;82531;82531;82531;82531
1300;89131;89131;89131;89131
1400;95731;95731;95731;95731
1500;102331;102331;102331;102331
1600;108931;108931;108931;108931
1700;115531;115531;115531;115531
1800;122131;122131;122131;122131
1900;128731;128731;128731;128731
2000;135331;135331;135331;135331
2100;141931;141931;141931;141931
2200;148531;148531;148531;148531
2300;155131;155131;155131;155131
2400;161731;161731;161731;161731
2500;168331;168331;168331;168331
2600;174931;174931;174931;174931
2700;181531;181531;181531;181531
2800;188131;188131;188131;188131
2900;194731;194731;194731;194731
3000;201331;201331;201331;201331
3100;207931;207931;207931;207931
3200;214531;214531;214531;214531
3300;221131;221131;221131;221131
3400;227731;227731;227731;227731
3500;234331;234331;234331;234331
3600;240931;240931;240931;240931
3700;247531;247531;247531;247531
3800;254131;254131;254131;254131
3900;260731;260731;260731;260731
4000;267331;267331;267331;267331
4100;273931;273931;273931;273931
