100;9527;8117;1246;113
200;30317;27302;2764;186
300;63133;61343;3732;275
400;86776;95588;4789;301
500;98383;143930;5624;355
600;3603803;279238;11831;453
700;648272;724077;21760;569
800;464862;512608;10121;655
900;532549;664798;11974;700
1000;617652;791112;12455;722
1100;539814;4808552;14251;817
1200;1597990;1615766;126833;567
1300;1104749;1044818;16357;1012
1400;4737648;1488964;91945;1079
1500;1471407;5929026;14849;1208
1600;1502966;1744424;17964;1171
1700;1932640;6065505;21865;1230
1800;2279450;6287374;25449;1349
1900;3212395;3772092;24531;1277
2000;5227524;3469611;35453;1490
2100;6964616;7842037;30057;1496
2200;5436327;6639200;20816;751
2300;7463690;9867627;43121;1612
2400;3990846;8133196;29246;1534
2500;8999702;9330022;88907;1908
2600;5544460;9042137;33000;6215
2700;10473194;8103460;33177;986
2800;8839199;9485789;33928;2086
2900;8491479;10071542;43212;1921
3000;9780281;10186602;295233;3514
3100;10010524;12013538;27318;1043
3200;8997041;12955521;19690;1068
3300;10393635;15202362;43393;2134
3400;13213892;10923646;28434;1480
3500;16934262;17752612;46485;2571
3600;13986491;18137859;158402;2653
3700;11161053;17593233;43960;1273
3800;15542900;14563974;56716;2691
3900;19952298;16274249;45351;2643
4000;19235006;20467927;53586;2947
4100;16929431;19052304;44873;2887
