100;1735;2160;3352;4943
200;3189;5697;11533;17542
300;5439;7303;24986;38569
400;7061;10185;37466;66051
500;9214;13591;61510;112208
600;11621;17193;82650;146865
700;14236;31898;119759;3655903
800;23917;28634;141738;253411
900;17431;22781;171976;744790
1000;22824;31195;216627;377940
1100;22676;25028;253734;582103
1200;28582;38999;323881;579412
1300;19508;37474;358225;750596
1400;19047;36739;406037;5037141
1500;34350;49109;510181;1443490
1600;37007;57872;553040;1197073
1700;35054;73700;602977;5787195
1800;39727;116744;1284696;5075768
1900;189959;343240;1624168;2938252
2000;74422;146446;1385883;1929499
2100;72439;92670;3058476;2786500
2200;52495;158983;1339943;5566160
2300;49009;115746;1418354;2288988
2400;50713;135433;1274106;7687255
2500;63215;141116;1946448;5792713
2600;80570;139020;1810359;8208715
2700;134905;459921;4024186;7393368
2800;57973;894145;3018758;4235128
2900;64402;173585;1950162;10468197
3000;176652;443276;1791477;6837396
3100;192997;268639;2254287;8287041
3200;63041;176069;7241459;8317242
3300;68199;178506;2506964;8758900
3400;75793;190521;2227929;10180414
3500;61307;176707;6138593;9230533
3600;60602;180260;3344179;9777629
3700;72669;235433;7759849;9764149
3800;88033;230547;8340389;10101652
3900;85002;224537;3192818;13631258
4000;128938;2895107;4799277;10286608
4100;101357;4495985;4774774;15464633
