100;42536;42536;42536;42536
200;114480;114480;114480;114480
300;209800;209800;209800;209800
400;327768;327768;327768;327768
500;465872;465872;465872;465872
600;627808;627808;627808;627808
700;810432;810432;810432;810432
800;1013144;1013144;1013144;1013144
900;1235896;1235896;1235896;1235896
1000;1478752;1478752;1478752;1478752
1100;1744824;1744824;1744824;1744824
1200;2032024;2032024;2032024;2032024
1300;2339344;2339344;2339344;2339344
1400;2666672;2666672;2666672;2666672
1500;3014112;3014112;3014112;3014112
1600;3381496;3381496;3381496;3381496
1700;3768856;3768856;3768856;3768856
1800;4176400;4176400;4176400;4176400
1900;4603872;4603872;4603872;4603872
2000;5051512;5051512;5051512;5051512
2100;5521288;5521288;5521288;5521288
2200;6013056;6013056;6013056;6013056
2300;6525000;6525000;6525000;6525000
2400;7056856;7056856;7056856;7056856
2500;7608880;7608880;7608880;7608880
2600;8180896;8180896;8180896;8180896
2700;8772856;8772856;8772856;8772856
2800;9384952;9384952;9384952;9384952
2900;10017016;10017016;10017016;10017016
3000;10669232;10669232;10669232;10669232
3100;11341432;11341432;11341432;11341432
3200;12033400;12033400;12033400;12033400
3300;12745432;12745432;12745432;12745432
3400;13477520;13477520;13477520;13477520
3500;14229704;14229704;14229704;14229704
3600;15002008;15002008;15002008;15002008
3700;15794112;15794112;15794112;15794112
3800;16606352;16606352;16606352;16606352
3900;17438656;17438656;17438656;17438656
4000;18291032;18291032;18291032;18291032
4100;19163728;19163728;19163728;19163728
